problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,overfit_prog_id,replicate_id,seed,directory,behavioral_diversity,unique_behavioral_diversity,num_taxa,total_orgs,ave_depth,num_roots,mrca_depth,diversity,mrca_changes,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,current_phylogenetic_diversity,tree_size,num_sparse_taxa,mean_sparse_pairwise_distances,sum_sparse_pairwise_distances,variance_sparse_pairwise_distances
smallest,full,25,0_00000,False,False,-1,300,95,95,False,-1,5,353105,smallest/full/100/0_00000/353105/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,62,61,100,100,True,-1,6,353106,smallest/full/100/0_00000/353106/,5.30655,265.0,1963,2000,58.1015,1,51,10.9296,3,2.04855,0.376302,7.00302,0.730837,13.5971,1,16,2.61931,3112,3113,2414,9,17624490,3
smallest,full,25,0_00000,False,False,-1,300,99,99,False,-1,7,353107,smallest/full/100/0_00000/353107/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,97,97,False,-1,8,353108,smallest/full/100/0_00000/353108/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,236,235,100,100,True,-1,9,353109,smallest/full/100/0_00000/353109/,4.29519,230.0,1917,2000,231.429,1,223,10.8383,6,1.39265,0.00924025,2.00742,0.233308,9.93277,1,18,49.5243,2152,2153,1918,3,7219606,1
smallest,full,25,0_00000,False,False,-1,300,100,100,True,1,10,353110,smallest/full/100/0_00000/353110/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,98,98,False,-1,11,353111,smallest/full/100/0_00000/353111/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,98,98,False,-1,12,353112,smallest/full/100/0_00000/353112/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,180,179,97,97,True,-1,13,353113,smallest/full/100/0_00000/353113/,6.27971,314.0,1980,2000,174.191,1,53,10.926,4,3.59048,0.102842,28.8898,10.4763,132.584,1,243,8533.93,5882,5883,2606,14,28363065,64
smallest,full,25,0_00000,False,False,-1,300,96,96,False,-1,14,353114,smallest/full/100/0_00000/353114/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,100,100,True,6,15,353115,smallest/full/100/0_00000/353115/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,100,100,True,1,16,353116,smallest/full/100/0_00000/353116/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,83,82,96,96,True,-1,17,353117,smallest/full/100/0_00000/353117/,6.1404,327.0,1953,2000,76.889,1,35,10.8589,7,2.21964,0.0325537,13.0967,2.55552,20.9753,1,88,239.74,3232,3233,2322,9,18207050,21
smallest,full,25,0_00000,False,False,-1,300,100,100,True,0,18,353118,smallest/full/100/0_00000/353118/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,96,96,False,-1,19,353119,smallest/full/100/0_00000/353119/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,191,190,99,99,True,-1,20,353120,smallest/full/100/0_00000/353120/,6.94244,427.0,1964,2000,184.011,1,168,10.895,6,2.42281,0.0281568,13.0158,2.86604,22.6834,1,34,94.5776,3730,3731,2474,9,18867251,12
smallest,full,25,0_00000,False,False,-1,300,98,98,False,-1,21,353121,smallest/full/100/0_00000/353121/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,100,100,True,2,22,353122,smallest/full/100/0_00000/353122/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,100,100,True,1,23,353123,smallest/full/100/0_00000/353123/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,268,267,100,100,True,-1,24,353124,smallest/full/100/0_00000/353124/,7.59532,481.0,1960,2000,252.783,1,131,10.9262,7,3.17123,0.843007,16.6839,1.85655,198.673,1,249,4987.93,5235,5236,2554,18,35508002,17
smallest,full,25,0_00000,False,True,232,231,100,100,True,-1,25,353125,smallest/full/100/0_00000/353125/,4.44951,160.0,1958,2000,219.154,1,46,10.9242,4,4.40101,1.19407,56.5718,6.25047,276.152,1,368,10630.1,7502,7503,2683,19,36804870,16
smallest,full,25,0_00000,False,False,-1,300,98,98,False,-1,26,353126,smallest/full/100/0_00000/353126/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,98,98,False,-1,27,353127,smallest/full/100/0_00000/353127/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,100,100,True,0,28,353128,smallest/full/100/0_00000/353128/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,88,87,93,93,True,-1,29,353129,smallest/full/100/0_00000/353129/,6.43293,343.0,1956,2000,77.443,1,12,10.8642,3,2.45397,0.0402361,22.1177,6.30402,21.4042,1,133,753.523,3696,3697,2248,6,12689569,20
smallest,full,25,0_00000,False,False,-1,300,89,89,False,-1,30,353130,smallest/full/100/0_00000/353130/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,198,197,100,100,True,-1,31,353131,smallest/full/100/0_00000/353131/,4.64918,294.0,1974,2000,184.522,1,160,10.9406,5,2.64239,0.548337,25.04,1.56421,47.6772,1,52,42.9695,4472,4473,2596,12,25192438,6
smallest,full,25,0_00000,False,False,-1,300,94,94,False,-1,32,353132,smallest/full/100/0_00000/353132/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,98,98,False,-1,33,353133,smallest/full/100/0_00000/353133/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,75,74,93,93,True,-1,34,353134,smallest/full/100/0_00000/353134/,6.0655,300.0,1962,2000,73.567,1,30,10.8768,2,2.44469,0.0358809,20.4168,4.51563,43.1683,1,87,1328.72,3703,3704,2334,7,15341652,21
smallest,full,25,0_00000,False,False,-1,300,88,88,False,-1,35,353135,smallest/full/100/0_00000/353135/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,57,56,86,86,True,-1,36,353136,smallest/full/100/0_00000/353136/,5.32542,203.0,1977,2000,56.4095,1,24,10.9176,4,2.22799,0.0232289,26.0036,3.07471,20.2465,1,63,183.289,3375,3376,2331,7,15516244,16
smallest,full,25,0_00000,False,False,-1,300,94,94,False,-1,37,353137,smallest/full/100/0_00000/353137/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,False,-1,300,94,94,False,-1,38,353138,smallest/full/100/0_00000/353138/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,68,67,99,99,True,-1,39,353139,smallest/full/100/0_00000/353139/,5.81905,312.0,1979,2000,66.4855,1,35,10.9328,3,2.0661,0.0317766,28,2.37964,16.0278,1,66,394.186,3069,3070,2379,6,13537400,7
smallest,full,25,0_00000,False,True,181,180,100,100,True,-1,40,353140,smallest/full/100/0_00000/353140/,5.21952,301.0,1937,2000,167.503,1,159,10.9014,2,2.30698,0.375514,10,1.0974,16.8982,1,20,3.5157,3532,3533,2433,9,16954310,3
smallest,full,25,0_00000,False,True,190,189,100,100,True,-1,41,353141,smallest/full/100/0_00000/353141/,3.42457,203.0,1939,2000,180.246,1,78,10.9041,7,3.83451,0.833295,28.4232,3.80279,157.405,1,215,3806.23,6262,6263,2615,18,34601014,17
smallest,full,25,0_00000,False,True,146,145,100,100,True,-1,42,353142,smallest/full/100/0_00000/353142/,6.22996,366.0,1980,2000,140.32,1,119,10.9466,5,2.56099,0.557722,23,1.44519,41.7191,1,46,27.97,4243,4244,2557,12,23713775,5
smallest,full,25,0_00000,False,True,288,287,100,100,True,-1,43,353143,smallest/full/100/0_00000/353143/,5.90772,312.0,1889,2000,242.085,1,199,10.8498,5,3.33974,0.680266,44.1316,3.80736,81.0137,1,98,231.777,4670,4671,2424,16,28971970,13
smallest,full,25,0_00000,False,True,202,201,100,100,True,-1,44,353144,smallest/full/100/0_00000/353144/,4.94341,309.0,1980,2000,176.161,1,112,10.9462,5,3.3231,1.02865,30.8217,3.26125,122.139,1,134,551.28,5769,5770,2643,15,30808675,11
smallest,full,25,0_00000,False,False,-1,300,98,98,False,-1,45,353145,smallest/full/100/0_00000/353145/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,25,0_00000,False,True,94,93,100,100,True,-1,46,353146,smallest/full/100/0_00000/353146/,4.79882,217.0,1984,2000,93.2145,1,86,10.9506,3,2.17993,0.494192,8,0.871079,14.3612,1,16,1.6403,3594,3595,2518,8,15780399,3
smallest,full,25,0_00000,False,True,63,62,100,100,True,-1,47,353147,smallest/full/100/0_00000/353147/,4.40585,207.0,1940,2000,62.4375,1,61,10.8576,5,1.39671,0,2,0.242586,2.93212,1,4,0.501301,2000,2001,1940,2,5514810,0
smallest,full,25,0_00000,False,True,291,290,100,100,True,-1,48,353148,smallest/full/100/0_00000/353148/,6.5861,402.0,1980,2000,269.368,1,180,10.9462,5,3.18516,0.781854,36.5659,2.94549,148.954,1,188,2447.52,5483,5484,2584,19,37919669,23
smallest,full,25,0_00000,False,True,71,70,98,98,True,-1,49,353149,smallest/full/100/0_00000/353149/,5.73992,337.0,1982,2000,62.427,1,30,10.9415,5,2.17869,0.0197533,17.9444,2.54496,11.0619,1,65,81.958,3297,3298,2378,6,13128291,8
smallest,full,10,0_00000,False,False,-1,300,86,86,False,-1,0,354100,smallest/full/100/0_00000/354100/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,95,94,98,98,True,-1,1,354101,smallest/full/100/0_00000/354101/,4.71258,219.0,1921,2000,76.0985,1,11,10.7984,3,2.06414,0.042482,53.2,5.49112,7.41703,1,124,204.084,2617,2618,2136,4,9172468,4
smallest,full,10,0_00000,False,True,54,53,100,100,True,-1,2,354102,smallest/full/100/0_00000/354102/,2.68625,73.0,1943,2000,54.4475,1,52,10.8855,5,1.35681,0.00570342,2.00225,0.211753,4.44848,1,6,1.26553,1995,1996,1944,4,8392730,1
smallest,full,10,0_00000,False,True,136,135,100,100,True,-1,3,354103,smallest/full/100/0_00000/354103/,8.01954,486.0,1973,2000,134.952,1,107,10.9396,4,2.83436,0.841196,18,1.93098,54.3497,1,60,55.1066,4774,4775,2626,14,27373458,10
smallest,full,10,0_00000,False,False,-1,300,98,98,False,-1,4,354104,smallest/full/100/0_00000/354104/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,False,-1,300,97,97,False,-1,5,354105,smallest/full/100/0_00000/354105/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,93,92,97,97,True,-1,6,354106,smallest/full/100/0_00000/354106/,6.21091,311.0,1925,2000,78.4245,1,62,10.796,3,1.95367,0.0167946,13.5725,2.26054,15.6766,1,35,73.4353,2727,2728,2100,7,13036162,10
smallest,full,10,0_00000,False,True,225,224,100,100,True,-1,7,354107,smallest/full/100/0_00000/354107/,4.85796,287.0,1931,2000,204.04,1,178,10.8938,6,2.87652,0.522403,17.1567,1.8539,50.264,1,60,55.931,4366,4367,2488,14,26756632,13
smallest,full,10,0_00000,False,True,118,117,100,100,True,-1,8,354108,smallest/full/100/0_00000/354108/,3.8333,150.0,1857,2000,100.74,1,72,10.8146,4,3.52644,0.72162,34.0013,3.79231,55.2442,1,69,64.5939,4846,4847,2421,13,23242130,9
smallest,full,10,0_00000,False,True,107,106,100,100,True,-1,9,354109,smallest/full/100/0_00000/354109/,5.73092,332.0,1956,2000,86.447,1,84,10.9064,6,1.3894,0.00668151,2.00299,0.244594,4.53379,1,6,1.15695,2040,2041,1957,4,8668553,1
smallest,full,10,0_00000,False,True,147,146,98,98,True,-1,10,354110,smallest/full/100/0_00000/354110/,4.12196,170.0,1873,2000,132.794,1,12,10.6468,3,3.07871,0.0784803,107.702,47.5236,35.4176,1,256,5332.52,4602,4603,1994,5,9175376,15
smallest,full,10,0_00000,False,False,-1,300,100,100,True,1,11,354111,smallest/full/100/0_00000/354111/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,83,82,99,99,True,-1,12,354112,smallest/full/100/0_00000/354112/,5.13974,251.0,1964,2000,78.4295,1,23,10.9017,3,1.76817,0.0313007,21.3851,2.65349,7.48027,1,111,328.474,2472,2473,2031,3,7126103,5
smallest,full,10,0_00000,False,False,-1,300,100,100,True,1,13,354113,smallest/full/100/0_00000/354113/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,False,-1,300,95,95,False,-1,14,354114,smallest/full/100/0_00000/354114/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,63,62,96,96,True,-1,15,354115,smallest/full/100/0_00000/354115/,5.12048,211.0,1976,2000,58.538,1,17,10.9213,1,2.57225,0.0276473,39.5213,6.143,18.1,1,89,471.13,4027,4028,2452,8,16278530,16
smallest,full,10,0_00000,False,True,209,208,100,100,True,-1,16,354116,smallest/full/100/0_00000/354116/,4.92468,269.0,1964,2000,200.459,1,198,10.921,7,1.38371,0.00574713,2.00215,0.246119,4.44899,1,6,1.26389,2162,2163,1965,4,8576162,1
smallest,full,10,0_00000,False,False,-1,300,95,95,False,-1,17,354117,smallest/full/100/0_00000/354117/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,224,223,100,100,True,-1,18,354118,smallest/full/100/0_00000/354118/,4.94308,277.0,1941,2000,172.531,1,163,10.9068,10,2.34095,0.433625,10.002,1.05757,18.4539,1,22,4.80009,3600,3601,2465,10,19198008,3
smallest,full,10,0_00000,False,True,129,128,100,100,True,-1,19,354119,smallest/full/100/0_00000/354119/,3.50259,156.0,1869,2000,111.374,1,110,10.6606,5,1.41421,0,2,0.235312,2.88333,1,4,0.496776,1978,1979,1869,2,5033270,0
smallest,full,10,0_00000,False,True,155,154,100,100,True,-1,20,354120,smallest/full/100/0_00000/354120/,4.41409,248.0,1963,2000,143.286,1,138,10.9296,4,2.02529,0.297101,6,0.773463,10.5508,1,12,1.11628,3276,3277,2443,7,13614966,2
smallest,full,10,0_00000,False,True,227,226,96,96,True,-1,21,354121,smallest/full/100/0_00000/354121/,5.77337,279.0,1951,2000,194.669,1,103,10.8607,5,3.0825,0.0598989,40.0931,11.4282,44.4594,1,189,2275.57,4933,4934,2399,7,14501940,20
smallest,full,10,0_00000,False,False,-1,300,100,100,True,4,22,354122,smallest/full/100/0_00000/354122/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,False,-1,300,87,87,False,-1,23,354123,smallest/full/100/0_00000/354123/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,127,126,100,100,True,-1,24,354124,smallest/full/100/0_00000/354124/,3.1315,136.0,1792,2000,120.308,1,119,10.4293,8,1.44768,0,2,0.237553,2.82877,1,4,0.488888,1910,1911,1792,2,4539436,0
smallest,full,10,0_00000,False,True,235,234,100,100,True,-1,25,354125,smallest/full/100/0_00000/354125/,6.05133,384.0,1980,2000,223.578,1,120,10.9466,5,3.36499,0.7524,55.0005,6.5544,129.15,1,216,2856.64,5806,5807,2624,18,37032787,20
smallest,full,10,0_00000,False,True,44,43,100,100,True,-1,26,354126,smallest/full/100/0_00000/354126/,4.03801,210.0,1976,2000,43.464,1,41,10.9418,3,1.37787,0.0483871,2.04545,0.23738,4.90059,1,6,0.62083,2050,2051,2010,4,9562528,0
smallest,full,10,0_00000,False,False,-1,300,97,97,False,-1,27,354127,smallest/full/100/0_00000/354127/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,150,149,99,99,True,-1,28,354128,smallest/full/100/0_00000/354128/,4.37403,218.0,1980,2000,146.335,1,76,10.9205,5,2.35769,0.042064,74,8.24795,22.5701,1,142,1340.46,3649,3650,2326,6,12306815,18
smallest,full,10,0_00000,False,False,-1,300,100,100,True,0,29,354129,smallest/full/100/0_00000/354129/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,False,-1,300,96,96,False,-1,30,354130,smallest/full/100/0_00000/354130/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,177,176,98,98,True,-1,31,354131,smallest/full/100/0_00000/354131/,6.09544,298.0,1895,2000,159.35,1,99,10.6574,7,2.69665,0.0442406,37.3938,7.5475,41.2629,1,125,2690.21,3881,3882,2258,7,14268554,20
smallest,full,10,0_00000,False,False,-1,300,98,98,False,-1,32,354132,smallest/full/100/0_00000/354132/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,46,45,91,91,True,-1,33,354133,smallest/full/100/0_00000/354133/,5.74675,263.0,1968,2000,43.297,1,6,10.9133,2,2.17885,0.0235573,20.0107,2.92989,11.98,1,75,105.965,3200,3201,2290,7,13695687,11
smallest,full,10,0_00000,False,True,82,81,100,100,True,-1,34,354134,smallest/full/100/0_00000/354134/,4.74306,244.0,1965,2000,79.4645,1,78,10.911,6,1.37931,0,2,0.240035,2.96091,1,4,0.502905,2042,2043,1965,2,5713460,0
smallest,full,10,0_00000,False,True,204,203,99,99,True,-1,35,354135,smallest/full/100/0_00000/354135/,7.27881,482.0,1922,2000,182.536,1,63,10.7342,5,3.18294,0.0972556,51.0461,8.59775,63.953,1,245,1730.11,4686,4687,2472,13,25206931,53
smallest,full,10,0_00000,False,False,-1,300,100,100,True,0,36,354136,smallest/full/100/0_00000/354136/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,289,288,100,100,True,-1,37,354137,smallest/full/100/0_00000/354137/,6.60957,393.0,1899,2000,251.78,1,221,10.8629,5,3.07112,0.524084,20.3462,2.49419,59.6296,1,74,94.2383,4428,4429,2424,13,23772196,6
smallest,full,10,0_00000,False,True,229,228,100,100,True,-1,38,354138,smallest/full/100/0_00000/354138/,4.61319,261.0,1980,2000,213.248,1,198,10.9466,6,2.17506,0.375014,8.01887,0.992037,21.037,1,32,50.6813,3698,3699,2542,10,19865427,4
smallest,full,10,0_00000,False,True,232,231,97,97,True,-1,39,354139,smallest/full/100/0_00000/354139/,6.80375,407.0,1980,2000,218.901,1,19,10.9224,3,3.48833,0.145792,33.2667,10.5682,123.25,1,406,8561.11,5727,5728,2580,13,27349584,62
smallest,full,10,0_00000,False,True,129,128,100,100,True,-1,40,354140,smallest/full/100/0_00000/354140/,6.41032,368.0,1978,2000,124.763,1,102,10.9446,5,2.56602,0.669425,19.0093,1.65969,40.6519,1,48,43.0393,4294,4295,2562,13,26235426,8
smallest,full,10,0_00000,False,True,293,292,100,100,True,-1,41,354141,smallest/full/100/0_00000/354141/,5.62436,326.0,1952,2000,282.05,1,197,10.9186,6,3.50303,0.8007,90,8.65533,145.972,1,179,1727.12,5918,5919,2608,20,38191727,22
smallest,full,10,0_00000,False,False,-1,300,98,98,False,-1,42,354142,smallest/full/100/0_00000/354142/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,135,134,100,100,True,-1,43,354143,smallest/full/100/0_00000/354143/,5.44766,271.0,1960,2000,127.602,1,83,10.9247,5,3.19251,0.631476,38.2222,5.25623,76.1841,1,96,589.536,5318,5319,2602,15,29047458,10
smallest,full,10,0_00000,False,True,247,246,100,100,True,-1,44,354144,smallest/full/100/0_00000/354144/,6.54236,440.0,1972,2000,235.182,1,205,10.9382,8,2.64342,0.50234,15.8025,1.54197,56.085,1,66,89.8517,4372,4373,2553,15,29191634,10
smallest,full,10,0_00000,False,False,-1,300,98,98,False,-1,45,354145,smallest/full/100/0_00000/354145/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,False,-1,300,95,95,False,-1,46,354146,smallest/full/100/0_00000/354146/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,10,0_00000,False,True,221,220,95,95,True,-1,47,354147,smallest/full/100/0_00000/354147/,5.89181,304.0,1911,2000,208.815,1,58,10.8212,2,3.39085,0.0987273,56.0617,20.0763,89.4397,1,302,15243.8,5288,5289,2260,9,16728978,49
smallest,full,10,0_00000,False,True,252,251,100,100,True,-1,48,354148,smallest/full/100/0_00000/354148/,7.80347,527.0,1960,2000,233.688,1,84,10.9266,8,3.29489,0.619084,33.8,4.64256,203.692,1,307,11264,5413,5414,2558,20,38666681,29
smallest,full,10,0_00000,False,True,45,44,100,100,True,-1,49,354149,smallest/full/100/0_00000/354149/,6.76723,408.0,1983,2000,43.2355,1,37,10.9496,3,1.94213,0.442102,6.00178,0.638595,11.7581,1,14,2.29308,3021,3022,2453,8,17032300,3
smallest,full,5,0_00000,False,True,219,218,100,100,True,-1,0,355100,smallest/full/100/0_00000/355100/,5.82817,324.0,1965,2000,213.446,1,94,10.9308,2,3.27286,0.68626,15.4111,2.91158,147.007,1,243,4413.79,5379,5380,2614,20,40403682,31
smallest,full,5,0_00000,False,False,-1,300,100,100,True,0,1,355101,smallest/full/100/0_00000/355101/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,5,0_00000,False,False,-1,300,100,100,True,0,2,355102,smallest/full/100/0_00000/355102/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,5,0_00000,False,True,139,138,96,96,True,-1,3,355103,smallest/full/100/0_00000/355103/,6.11415,333.0,1973,2000,135.22,1,17,10.9076,4,3.07429,0.0775751,25.682,9.50176,64.3284,1,238,4328.88,4907,4908,2555,8,17228948,23
smallest,full,5,0_00000,False,True,63,62,99,99,True,-1,4,355104,smallest/full/100/0_00000/355104/,3.26011,122.0,1947,2000,60.464,1,50,10.8632,3,1.64256,0.0059748,10.0005,1.07028,4.73244,1,21,26.3341,2262,2263,1972,3,6291018,1
smallest,full,5,0_00000,False,False,-1,300,100,100,True,1,5,355105,smallest/full/100/0_00000/355105/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,5,0_00000,False,True,201,200,100,100,True,-1,6,355106,smallest/full/100/0_00000/355106/,5.90002,259.0,1924,2000,179.821,1,165,10.8891,3,2.62528,0.441861,12.419,1.36678,27.3821,1,34,13.686,4000,4001,2477,11,20519015,5
smallest,full,5,0_00000,False,False,-1,300,100,100,True,2,7,355107,smallest/full/100/0_00000/355107/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,5,0_00000,False,True,52,51,99,99,True,-1,8,355108,smallest/full/100/0_00000/355108/,2.95401,109.0,1543,2000,44.1925,1,4,9.54019,1,1.86042,0.031629,16.0209,3.82943,5.18421,1,82,100.731,1922,1923,1568,3,3840686,1
smallest,full,5,0_00000,False,False,-1,300,100,100,True,0,9,355109,smallest/full/100/0_00000/355109/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,5,0_00000,False,False,-1,300,100,100,True,3,10,355110,smallest/full/100/0_00000/355110/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,full,5,0_00000,False,True,151,150,100,100,True,-1,11,355111,smallest/full/100/0_00000/355111/,6.54525,339.0,1947,2000,144.452,1,91,10.9136,7,3.29076,0.686032,30,3.07948,100.8,1,116,394.242,5410,5411,2571,16,30462136,15
